offer_id,gender,age,became_member_on,income,reward,channels,difficulty,duration,offer_type,paid,offer_received,offer_viewed,offer_viewed_y_n,offer_completed,offer_completed_y_n
0,1,75.0,1693,115000.0,0.0,1,0.0,4.0,2,0.0,336,25,1,70,0
8,1,75.0,1693,115000.0,5.0,2,5.0,5.0,1,39.69,408,119,1,119,1
7,1,75.0,1693,115000.0,2.0,1,10.0,7.0,0,19.08,504,89,1,89,1
5,1,75.0,1693,115000.0,10.0,0,10.0,7.0,1,21.51,576,83,1,95,1
7,2,52.0,946,65000.0,2.0,1,10.0,7.0,0,11.0,0,99,1,107,1
1,2,52.0,946,65000.0,0.0,0,0.0,3.0,2,0.0,336,25,1,70,0
2,2,52.0,946,65000.0,3.0,2,7.0,7.0,0,25.17,408,119,1,49,1
7,2,52.0,946,65000.0,2.0,1,10.0,7.0,0,20.27,504,34,1,92,1
1,2,52.0,946,65000.0,0.0,0,0.0,3.0,2,0.0,576,18,1,70,0
9,1,22.0,1067,40000.0,2.0,2,10.0,10.0,0,5.66,0,17,1,9,1
0,1,22.0,1067,40000.0,0.0,1,0.0,4.0,2,0.0,168,65,1,70,0
7,1,22.0,1067,40000.0,2.0,1,10.0,7.0,0,0.0,336,119,1,70,0
3,1,22.0,1067,40000.0,5.0,3,20.0,10.0,0,12.04,408,62,1,62,1
1,1,22.0,1067,40000.0,0.0,0,0.0,3.0,2,0.0,576,114,1,70,0
5,1,73.0,880,90000.0,10.0,0,10.0,7.0,1,28.01,168,38,1,38,1
9,1,73.0,880,90000.0,2.0,2,10.0,10.0,0,28.93,336,25,1,86,1
5,1,73.0,880,90000.0,10.0,0,10.0,7.0,1,24.71,408,61,1,61,1
3,1,73.0,880,90000.0,5.0,3,20.0,10.0,0,32.55,576,112,1,112,1
3,2,44.0,111,89000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
1,2,44.0,111,89000.0,0.0,0,0.0,3.0,2,0.0,336,72,1,70,0
1,2,44.0,111,89000.0,0.0,0,0.0,3.0,2,0.0,408,50,1,70,0
7,2,44.0,111,89000.0,2.0,1,10.0,7.0,0,0.0,504,67,1,70,0
9,2,82.0,407,72000.0,2.0,2,10.0,10.0,0,0.0,0,17,1,70,0
6,2,82.0,407,72000.0,10.0,2,10.0,5.0,1,0.0,168,103,1,38,1
9,2,82.0,407,72000.0,2.0,2,10.0,10.0,0,0.0,408,61,1,70,0
5,2,82.0,407,72000.0,10.0,0,10.0,7.0,1,0.0,504,89,1,70,0
9,2,33.0,1501,56000.0,2.0,2,10.0,10.0,0,18.68,0,104,1,54,1
2,2,33.0,1501,56000.0,3.0,2,7.0,7.0,0,16.6,336,96,1,96,1
5,2,33.0,1501,56000.0,10.0,0,10.0,7.0,1,12.42,408,119,1,80,1
4,2,33.0,1501,56000.0,5.0,1,5.0,7.0,1,0.0,576,76,0,70,0
3,2,48.0,1201,91000.0,5.0,3,20.0,10.0,0,0.0,0,72,1,70,0
8,2,48.0,1201,91000.0,5.0,2,5.0,5.0,1,14.63,336,72,1,25,1
9,2,48.0,1201,91000.0,2.0,2,10.0,10.0,0,19.25,504,89,1,89,1
5,2,48.0,1201,91000.0,10.0,0,10.0,7.0,1,0.0,576,76,0,70,0
0,1,67.0,357,104000.0,0.0,1,0.0,4.0,2,0.0,0,103,1,70,0
3,1,67.0,357,104000.0,5.0,3,20.0,10.0,0,35.22,168,13,1,13,1
6,1,67.0,357,104000.0,10.0,2,10.0,5.0,1,33.51,336,72,1,73,1
3,1,67.0,357,104000.0,5.0,3,20.0,10.0,0,26.17,408,45,1,46,1
5,1,67.0,357,104000.0,10.0,0,10.0,7.0,1,27.54,504,28,1,28,1
0,1,67.0,357,104000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
2,2,25.0,1354,74000.0,3.0,2,7.0,7.0,0,7.39,168,19,1,41,1
0,2,25.0,1354,74000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
8,2,25.0,1354,74000.0,5.0,2,5.0,5.0,1,0.0,408,61,1,70,0
4,2,25.0,1354,74000.0,5.0,1,5.0,7.0,1,0.0,504,67,1,67,1
2,2,25.0,1354,74000.0,3.0,2,7.0,7.0,0,8.3,576,114,1,82,1
5,2,62.0,1118,63000.0,10.0,0,10.0,7.0,1,24.23,0,15,1,32,1
5,2,62.0,1118,63000.0,10.0,0,10.0,7.0,1,19.88,168,19,1,19,1
9,2,62.0,1118,63000.0,2.0,2,10.0,10.0,0,0.0,336,119,1,70,0
6,2,62.0,1118,63000.0,10.0,2,10.0,5.0,1,0.0,408,8,1,70,0
3,2,62.0,1118,63000.0,5.0,3,20.0,10.0,0,0.0,504,108,1,108,1
4,2,62.0,1118,63000.0,5.0,1,5.0,7.0,1,22.98,576,83,1,83,1
3,2,60.0,1688,56000.0,5.0,3,20.0,10.0,0,0.0,168,12,1,70,0
2,2,60.0,1688,56000.0,3.0,2,7.0,7.0,0,0.0,336,79,1,70,0
5,2,60.0,1688,56000.0,10.0,0,10.0,7.0,1,0.0,408,108,1,70,0
4,1,57.0,456,110000.0,5.0,1,5.0,7.0,1,0.0,168,96,1,70,0
8,1,57.0,456,110000.0,5.0,2,5.0,5.0,1,27.39,408,119,1,46,1
2,1,57.0,456,110000.0,3.0,2,7.0,7.0,0,21.05,504,34,1,34,1
6,1,57.0,456,110000.0,10.0,2,10.0,5.0,1,31.78,576,27,1,27,1
8,2,42.0,700,67000.0,5.0,2,5.0,5.0,1,22.84,0,10,1,10,1
1,2,42.0,700,67000.0,0.0,0,0.0,3.0,2,0.0,168,12,1,70,0
7,2,42.0,700,67000.0,2.0,1,10.0,7.0,0,15.23,336,25,1,100,1
5,2,42.0,700,67000.0,10.0,0,10.0,7.0,1,15.71,408,61,1,61,1
9,2,42.0,700,67000.0,2.0,2,10.0,10.0,0,17.04,576,27,1,112,1
6,2,27.0,510,44000.0,10.0,2,10.0,5.0,1,0.0,0,77,1,70,0
3,2,27.0,510,44000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
4,2,27.0,510,44000.0,5.0,1,5.0,7.0,1,0.0,336,34,1,70,0
9,2,27.0,510,44000.0,2.0,2,10.0,10.0,0,0.0,504,53,1,70,0
9,2,27.0,510,44000.0,2.0,2,10.0,10.0,0,0.85,576,42,1,42,1
8,2,49.0,441,50000.0,5.0,2,5.0,5.0,1,7.54,0,3,1,9,1
1,2,49.0,441,50000.0,0.0,0,0.0,3.0,2,0.0,168,111,1,70,0
6,2,49.0,441,50000.0,10.0,2,10.0,5.0,1,0.0,336,4,1,70,0
6,2,49.0,441,50000.0,10.0,2,10.0,5.0,1,0.0,408,119,1,70,0
4,2,49.0,441,50000.0,5.0,1,5.0,7.0,1,5.21,504,42,1,51,1
7,2,63.0,1475,49000.0,2.0,1,10.0,7.0,0,0.0,0,32,1,70,0
1,2,63.0,1475,49000.0,0.0,0,0.0,3.0,2,0.0,168,1,1,70,0
0,2,63.0,1475,49000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
2,2,63.0,1475,49000.0,3.0,2,7.0,7.0,0,91.16,408,119,1,119,1
8,2,63.0,1475,49000.0,5.0,2,5.0,5.0,1,0.0,504,67,1,70,0
6,2,63.0,1475,49000.0,10.0,2,10.0,5.0,1,0.0,576,42,1,70,0
2,2,51.0,181,30000.0,3.0,2,7.0,7.0,0,4.09,168,12,1,109,1
3,2,51.0,181,30000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
4,2,51.0,181,30000.0,5.0,1,5.0,7.0,1,0.0,576,42,1,70,0
3,1,80.0,832,31000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
2,1,80.0,832,31000.0,3.0,2,7.0,7.0,0,0.0,168,65,1,70,0
8,1,80.0,832,31000.0,5.0,2,5.0,5.0,1,0.0,336,55,1,70,0
9,1,80.0,832,31000.0,2.0,2,10.0,10.0,0,0.0,408,62,1,70,0
5,1,80.0,832,31000.0,10.0,0,10.0,7.0,1,0.0,504,37,1,70,0
0,1,80.0,832,31000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
5,2,39.0,1567,51000.0,10.0,0,10.0,7.0,1,0.0,0,15,1,70,0
4,2,39.0,1567,51000.0,5.0,1,5.0,7.0,1,10.84,168,65,1,36,1
5,2,39.0,1567,51000.0,10.0,0,10.0,7.0,1,0.0,504,89,1,70,0
3,1,57.0,534,74000.0,5.0,3,20.0,10.0,0,0.0,168,65,1,70,0
3,1,57.0,534,74000.0,5.0,3,20.0,10.0,0,0.0,408,34,1,70,0
7,1,57.0,534,74000.0,2.0,1,10.0,7.0,0,0.0,504,89,1,28,1
6,1,81.0,36,82000.0,10.0,2,10.0,5.0,1,0.0,168,87,1,70,0
4,1,81.0,36,82000.0,5.0,1,5.0,7.0,1,27.47,336,72,1,86,1
7,1,81.0,36,82000.0,2.0,1,10.0,7.0,0,12.77,504,28,1,92,1
2,1,81.0,36,82000.0,3.0,2,7.0,7.0,0,31.48,576,85,1,42,1
0,1,42.0,255,66000.0,0.0,1,0.0,4.0,2,0.0,0,10,1,70,0
7,1,42.0,255,66000.0,2.0,1,10.0,7.0,0,0.0,336,72,1,70,0
1,1,42.0,255,66000.0,0.0,0,0.0,3.0,2,17.23,408,71,1,72,1
4,1,42.0,255,66000.0,5.0,1,5.0,7.0,1,19.55,504,89,1,37,1
1,1,42.0,255,66000.0,0.0,0,0.0,3.0,2,0.0,576,42,1,70,0
2,1,73.0,453,49000.0,3.0,2,7.0,7.0,0,2.93,0,104,1,104,1
5,1,73.0,453,49000.0,10.0,0,10.0,7.0,1,0.0,168,87,1,70,0
0,1,73.0,453,49000.0,0.0,1,0.0,4.0,2,0.0,408,45,1,70,0
0,1,73.0,453,49000.0,0.0,1,0.0,4.0,2,0.0,504,76,0,70,0
0,2,44.0,810,95000.0,0.0,1,0.0,4.0,2,0.0,168,20,1,70,0
6,2,44.0,810,95000.0,10.0,2,10.0,5.0,1,0.0,336,79,1,70,0
6,2,44.0,810,95000.0,10.0,2,10.0,5.0,1,0.0,408,71,1,70,0
5,2,44.0,810,95000.0,10.0,0,10.0,7.0,1,0.0,504,58,1,59,1
8,2,60.0,640,88000.0,5.0,2,5.0,5.0,1,700.97,168,103,1,12,1
7,2,60.0,640,88000.0,2.0,1,10.0,7.0,0,46.93,336,96,1,93,1
6,2,60.0,640,88000.0,10.0,2,10.0,5.0,1,28.86,408,119,1,14,1
8,2,60.0,640,88000.0,5.0,2,5.0,5.0,1,28.87,504,34,1,34,1
4,2,48.0,1661,69000.0,5.0,1,5.0,7.0,1,16.8,168,19,1,19,1
4,2,48.0,1661,69000.0,5.0,1,5.0,7.0,1,21.28,336,72,1,73,1
1,2,48.0,1661,69000.0,0.0,0,0.0,3.0,2,0.0,408,61,1,70,0
2,2,48.0,1661,69000.0,3.0,2,7.0,7.0,0,0.0,504,27,1,70,0
6,2,48.0,1661,69000.0,10.0,2,10.0,5.0,1,0.0,576,114,1,114,1
3,1,40.0,1175,56000.0,5.0,3,20.0,10.0,0,0.0,0,65,1,70,0
4,1,40.0,1175,56000.0,5.0,1,5.0,7.0,1,8.86,408,119,1,46,1
9,1,40.0,1175,56000.0,2.0,2,10.0,10.0,0,15.16,504,34,1,89,1
2,1,40.0,1175,56000.0,3.0,2,7.0,7.0,0,12.23,576,27,1,27,1
3,0,75.0,1469,52000.0,5.0,3,20.0,10.0,0,10.53,0,73,1,58,1
6,0,75.0,1469,52000.0,10.0,2,10.0,5.0,1,16.9,168,19,1,65,1
5,0,75.0,1469,52000.0,10.0,0,10.0,7.0,1,16.65,408,90,1,106,1
4,0,75.0,1469,52000.0,5.0,1,5.0,7.0,1,9.55,504,67,1,59,1
7,2,32.0,348,31000.0,2.0,1,10.0,7.0,0,9.88,0,17,1,43,1
7,2,32.0,348,31000.0,2.0,1,10.0,7.0,0,14.15,168,20,1,26,1
5,2,32.0,348,31000.0,10.0,0,10.0,7.0,1,11.29,336,72,1,46,1
4,2,32.0,348,31000.0,5.0,1,5.0,7.0,1,5.53,504,66,1,66,1
5,2,32.0,348,31000.0,10.0,0,10.0,7.0,1,16.63,576,18,1,18,1
6,2,43.0,784,39000.0,10.0,2,10.0,5.0,1,0.0,168,38,1,70,0
2,2,43.0,784,39000.0,3.0,2,7.0,7.0,0,0.0,408,45,1,70,0
0,2,43.0,784,39000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
4,2,43.0,784,39000.0,5.0,1,5.0,7.0,1,0.0,576,76,0,70,0
9,1,64.0,947,93000.0,2.0,2,10.0,10.0,0,45.19,168,103,1,38,1
2,1,64.0,947,93000.0,3.0,2,7.0,7.0,0,0.0,336,68,1,70,0
1,1,64.0,947,93000.0,0.0,0,0.0,3.0,2,0.0,408,14,1,70,0
4,1,64.0,947,93000.0,5.0,1,5.0,7.0,1,28.16,504,92,1,57,1
9,1,28.0,380,46000.0,2.0,2,10.0,10.0,0,13.63,0,9,1,77,1
1,1,28.0,380,46000.0,0.0,0,0.0,3.0,2,0.0,168,72,1,70,0
1,1,28.0,380,46000.0,0.0,0,0.0,3.0,2,0.0,336,86,1,70,0
5,1,28.0,380,46000.0,10.0,0,10.0,7.0,1,0.0,504,34,1,70,0
2,1,28.0,380,46000.0,3.0,2,7.0,7.0,0,0.0,576,42,1,42,1
3,2,42.0,678,37000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
5,2,42.0,678,37000.0,10.0,0,10.0,7.0,1,15.54,168,12,1,0,1
5,2,42.0,678,37000.0,10.0,0,10.0,7.0,1,10.38,336,72,1,50,1
3,2,42.0,678,37000.0,5.0,3,20.0,10.0,0,0.0,504,76,0,70,0
4,1,48.0,686,84000.0,5.0,1,5.0,7.0,1,25.73,0,104,1,104,1
3,1,48.0,686,84000.0,5.0,3,20.0,10.0,0,23.4,168,103,1,111,1
7,1,48.0,686,84000.0,2.0,1,10.0,7.0,0,0.0,336,86,1,70,0
6,1,48.0,686,84000.0,10.0,2,10.0,5.0,1,0.0,408,61,1,8,1
1,1,48.0,686,84000.0,0.0,0,0.0,3.0,2,0.0,576,27,1,70,0
8,1,85.0,636,75000.0,5.0,2,5.0,5.0,1,27.24,0,3,1,3,1
0,1,85.0,636,75000.0,0.0,1,0.0,4.0,2,0.0,168,119,1,70,0
2,1,85.0,636,75000.0,3.0,2,7.0,7.0,0,22.47,408,62,1,62,1
9,1,85.0,636,75000.0,2.0,2,10.0,10.0,0,27.49,504,89,1,89,1
4,1,85.0,636,75000.0,5.0,1,5.0,7.0,1,44.15,576,27,1,27,1
3,1,41.0,1176,34000.0,5.0,3,20.0,10.0,0,0.0,0,72,1,70,0
9,1,41.0,1176,34000.0,2.0,2,10.0,10.0,0,12.16,336,79,1,68,1
4,1,41.0,1176,34000.0,5.0,1,5.0,7.0,1,13.52,408,71,1,72,1
7,1,41.0,1176,34000.0,2.0,1,10.0,7.0,0,14.55,576,27,1,27,1
0,2,48.0,378,83000.0,0.0,1,0.0,4.0,2,0.0,0,43,1,70,0
1,2,48.0,378,83000.0,0.0,0,0.0,3.0,2,0.0,504,27,1,70,0
4,2,48.0,378,83000.0,5.0,1,5.0,7.0,1,22.96,576,27,1,42,1
6,1,57.0,1181,32000.0,10.0,2,10.0,5.0,1,0.0,0,3,1,70,0
2,1,57.0,1181,32000.0,3.0,2,7.0,7.0,0,11.03,168,103,1,26,1
0,1,57.0,1181,32000.0,0.0,1,0.0,4.0,2,0.0,408,34,1,70,0
0,1,57.0,1181,32000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
2,1,57.0,1181,32000.0,3.0,2,7.0,7.0,0,2.63,576,69,1,21,1
4,2,35.0,1221,64000.0,5.0,1,5.0,7.0,1,17.24,0,78,1,78,1
5,2,35.0,1221,64000.0,10.0,0,10.0,7.0,1,13.68,168,12,1,65,1
7,2,35.0,1221,64000.0,2.0,1,10.0,7.0,0,12.8,408,45,1,80,1
2,2,35.0,1221,64000.0,3.0,2,7.0,7.0,0,18.47,504,34,1,34,1
0,2,35.0,1221,64000.0,0.0,1,0.0,4.0,2,0.0,576,27,1,70,0
3,1,56.0,12,52000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
3,1,56.0,12,52000.0,5.0,3,20.0,10.0,0,0.0,408,34,1,70,0
2,1,56.0,12,52000.0,3.0,2,7.0,7.0,0,0.0,504,53,1,53,1
5,1,88.0,864,53000.0,10.0,0,10.0,7.0,1,10.3,0,10,1,17,1
7,1,88.0,864,53000.0,2.0,1,10.0,7.0,0,15.17,168,87,1,87,1
6,1,88.0,864,53000.0,10.0,2,10.0,5.0,1,10.03,576,114,1,57,1
2,2,26.0,256,71000.0,3.0,2,7.0,7.0,0,0.0,0,43,1,70,0
7,2,26.0,256,71000.0,2.0,1,10.0,7.0,0,0.0,168,72,1,70,0
5,2,26.0,256,71000.0,10.0,0,10.0,7.0,1,0.0,336,25,1,70,0
4,2,26.0,256,71000.0,5.0,1,5.0,7.0,1,0.0,504,27,1,70,0
1,2,26.0,256,71000.0,0.0,0,0.0,3.0,2,0.0,576,85,1,70,0
8,2,41.0,320,82000.0,5.0,2,5.0,5.0,1,0.0,0,59,1,70,0
1,2,41.0,320,82000.0,0.0,0,0.0,3.0,2,0.0,168,103,1,70,0
0,2,41.0,320,82000.0,0.0,1,0.0,4.0,2,0.0,336,72,1,70,0
7,2,41.0,320,82000.0,2.0,1,10.0,7.0,0,0.0,408,90,1,70,0
6,2,41.0,320,82000.0,10.0,2,10.0,5.0,1,0.0,504,89,1,70,0
5,2,41.0,320,82000.0,10.0,0,10.0,7.0,1,0.0,576,116,1,70,0
1,1,48.0,114,38000.0,0.0,0,0.0,3.0,2,0.0,336,86,1,70,0
7,1,48.0,114,38000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,70,0
7,1,48.0,114,38000.0,2.0,1,10.0,7.0,0,0.0,504,39,1,39,1
6,1,48.0,114,38000.0,10.0,2,10.0,5.0,1,0.0,576,114,1,70,0
4,1,21.0,1449,47000.0,5.0,1,5.0,7.0,1,0.0,0,119,1,70,0
8,1,21.0,1449,47000.0,5.0,2,5.0,5.0,1,9.57,408,90,1,90,1
1,1,21.0,1449,47000.0,0.0,0,0.0,3.0,2,0.0,504,34,1,70,0
3,1,21.0,1449,47000.0,5.0,3,20.0,10.0,0,18.9,576,18,1,102,1
3,2,51.0,7,65000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
9,2,51.0,7,65000.0,2.0,2,10.0,10.0,0,0.0,168,19,1,12,1
7,2,51.0,7,65000.0,2.0,1,10.0,7.0,0,18.08,336,72,1,73,1
3,2,51.0,7,65000.0,5.0,3,20.0,10.0,0,23.31,408,44,1,53,1
5,2,51.0,7,65000.0,10.0,0,10.0,7.0,1,0.0,576,101,1,70,0
7,1,60.0,1693,50000.0,2.0,1,10.0,7.0,0,19.03,0,17,1,17,1
0,1,60.0,1693,50000.0,0.0,1,0.0,4.0,2,0.0,168,47,1,70,0
9,1,60.0,1693,50000.0,2.0,2,10.0,10.0,0,11.3,336,79,1,55,1
4,2,43.0,1185,59000.0,5.0,1,5.0,7.0,1,0.0,0,103,1,70,0
8,2,43.0,1185,59000.0,5.0,2,5.0,5.0,1,14.05,168,103,1,20,1
9,2,43.0,1185,59000.0,2.0,2,10.0,10.0,0,0.0,336,72,1,70,0
2,2,43.0,1185,59000.0,3.0,2,7.0,7.0,0,0.0,408,62,1,70,0
1,2,43.0,1185,59000.0,0.0,0,0.0,3.0,2,0.0,576,114,1,70,0
3,2,64.0,319,37000.0,5.0,3,20.0,10.0,0,10.69,168,79,1,79,1
7,2,64.0,319,37000.0,2.0,1,10.0,7.0,0,15.32,408,119,1,119,1
7,2,64.0,319,37000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
1,2,64.0,319,37000.0,0.0,0,0.0,3.0,2,18.14,576,27,1,57,1
8,1,77.0,183,74000.0,5.0,2,5.0,5.0,1,12.94,168,35,1,47,1
4,1,77.0,183,74000.0,5.0,1,5.0,7.0,1,10.32,336,25,1,86,1
2,1,77.0,183,74000.0,3.0,2,7.0,7.0,0,0.0,408,119,1,70,0
8,1,77.0,183,74000.0,5.0,2,5.0,5.0,1,0.0,504,58,1,70,0
8,1,77.0,183,74000.0,5.0,2,5.0,5.0,1,0.0,576,27,1,70,0
9,2,36.0,73,40000.0,2.0,2,10.0,10.0,0,0.0,408,80,1,70,0
1,2,36.0,73,40000.0,0.0,0,0.0,3.0,2,0.0,576,114,1,70,0
9,1,48.0,614,100000.0,2.0,2,10.0,10.0,0,25.76,0,10,1,74,1
1,1,48.0,614,100000.0,0.0,0,0.0,3.0,2,0.0,168,19,1,70,0
2,1,48.0,614,100000.0,3.0,2,7.0,7.0,0,27.2,336,86,1,55,1
6,1,48.0,614,100000.0,10.0,2,10.0,5.0,1,25.94,408,61,1,46,1
1,1,48.0,614,100000.0,0.0,0,0.0,3.0,2,0.0,576,42,1,70,0
6,1,48.0,1668,71000.0,10.0,2,10.0,5.0,1,0.0,0,77,1,70,0
6,1,48.0,1668,71000.0,10.0,2,10.0,5.0,1,14.23,168,38,1,35,1
0,1,48.0,1668,71000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
6,1,48.0,1668,71000.0,10.0,2,10.0,5.0,1,0.0,408,61,1,70,0
5,1,48.0,1668,71000.0,10.0,0,10.0,7.0,1,0.0,504,89,1,67,1
2,1,48.0,1668,71000.0,3.0,2,7.0,7.0,0,9.65,576,85,1,18,1
6,1,32.0,469,50000.0,10.0,2,10.0,5.0,1,14.12,0,73,1,74,1
4,1,32.0,469,50000.0,5.0,1,5.0,7.0,1,12.07,168,0,1,0,1
4,1,32.0,469,50000.0,5.0,1,5.0,7.0,1,10.54,336,4,1,4,1
5,1,32.0,469,50000.0,10.0,0,10.0,7.0,1,18.57,504,34,1,89,1
7,1,32.0,469,50000.0,2.0,1,10.0,7.0,0,10.96,576,114,1,114,1
9,2,76.0,1694,50000.0,2.0,2,10.0,10.0,0,0.0,0,73,1,70,0
0,2,76.0,1694,50000.0,0.0,1,0.0,4.0,2,14.66,168,1,1,1,1
9,2,76.0,1694,50000.0,2.0,2,10.0,10.0,0,9.73,408,49,1,30,1
6,2,76.0,1694,50000.0,10.0,2,10.0,5.0,1,16.62,504,67,1,67,1
5,2,43.0,1323,72000.0,10.0,0,10.0,7.0,1,0.0,0,10,1,70,0
7,2,43.0,1323,72000.0,2.0,1,10.0,7.0,0,0.0,168,72,1,70,0
6,2,43.0,1323,72000.0,10.0,2,10.0,5.0,1,0.0,336,86,1,70,0
0,2,43.0,1323,72000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
3,2,85.0,1111,50000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
9,2,85.0,1111,50000.0,2.0,2,10.0,10.0,0,0.0,168,5,1,109,1
5,2,85.0,1111,50000.0,10.0,0,10.0,7.0,1,12.68,336,86,1,96,1
2,2,85.0,1111,50000.0,3.0,2,7.0,7.0,0,10.91,408,8,1,8,1
5,2,85.0,1111,50000.0,10.0,0,10.0,7.0,1,16.12,576,42,1,102,1
5,2,67.0,1571,37000.0,10.0,0,10.0,7.0,1,0.0,0,43,1,70,0
4,2,67.0,1571,37000.0,5.0,1,5.0,7.0,1,0.0,168,72,1,70,0
5,2,67.0,1571,37000.0,10.0,0,10.0,7.0,1,0.0,336,72,1,70,0
3,2,67.0,1571,37000.0,5.0,3,20.0,10.0,0,0.0,408,27,1,70,0
0,2,67.0,1571,37000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
0,1,88.0,215,50000.0,0.0,1,0.0,4.0,2,0.0,168,72,1,70,0
7,1,88.0,215,50000.0,2.0,1,10.0,7.0,0,0.0,336,119,1,70,0
2,1,88.0,215,50000.0,3.0,2,7.0,7.0,0,0.0,408,119,1,61,1
5,1,88.0,215,50000.0,10.0,0,10.0,7.0,1,17.91,504,89,1,89,1
5,2,78.0,548,55000.0,10.0,0,10.0,7.0,1,0.0,0,105,1,70,0
5,2,78.0,548,55000.0,10.0,0,10.0,7.0,1,0.0,168,103,1,103,1
0,2,78.0,548,55000.0,0.0,1,0.0,4.0,2,0.0,336,72,1,70,0
8,2,78.0,548,55000.0,5.0,2,5.0,5.0,1,0.0,504,67,1,70,0
3,2,63.0,673,89000.0,5.0,3,20.0,10.0,0,21.67,0,54,1,54,1
5,2,63.0,673,89000.0,10.0,0,10.0,7.0,1,28.85,168,75,1,76,1
9,2,63.0,673,89000.0,2.0,2,10.0,10.0,0,30.17,336,25,1,86,1
2,2,63.0,673,89000.0,3.0,2,7.0,7.0,0,22.59,408,50,1,50,1
7,2,63.0,673,89000.0,2.0,1,10.0,7.0,0,20.42,504,39,1,39,1
8,2,63.0,673,89000.0,5.0,2,5.0,5.0,1,39.48,576,85,1,69,1
8,1,35.0,547,59000.0,5.0,2,5.0,5.0,1,9.53,0,17,1,17,1
9,1,35.0,547,59000.0,2.0,2,10.0,10.0,0,9.63,168,19,1,109,1
3,1,35.0,547,59000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
5,1,35.0,547,59000.0,10.0,0,10.0,7.0,1,0.0,408,44,1,106,1
1,1,35.0,547,59000.0,0.0,0,0.0,3.0,2,0.0,504,34,1,70,0
6,1,35.0,547,59000.0,10.0,2,10.0,5.0,1,21.76,576,27,1,27,1
6,1,58.0,1498,54000.0,10.0,2,10.0,5.0,1,0.0,0,10,1,70,0
9,1,58.0,1498,54000.0,2.0,2,10.0,10.0,0,0.0,168,103,1,70,0
9,1,58.0,1498,54000.0,2.0,2,10.0,10.0,0,0.0,336,72,1,70,0
0,1,58.0,1498,54000.0,0.0,1,0.0,4.0,2,0.0,576,18,1,70,0
5,2,20.0,882,33000.0,10.0,0,10.0,7.0,1,0.0,336,68,1,70,0
7,2,20.0,882,33000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,70,0
2,2,20.0,882,33000.0,3.0,2,7.0,7.0,0,0.0,504,67,1,59,1
4,2,20.0,882,33000.0,5.0,1,5.0,7.0,1,9.82,576,6,1,6,1
4,1,59.0,380,76000.0,5.0,1,5.0,7.0,1,24.22,0,43,1,15,1
6,1,59.0,380,76000.0,10.0,2,10.0,5.0,1,0.0,168,41,1,70,0
5,1,59.0,380,76000.0,10.0,0,10.0,7.0,1,0.0,408,34,1,70,0
2,1,59.0,380,76000.0,3.0,2,7.0,7.0,0,0.0,504,39,1,37,1
6,1,59.0,380,76000.0,10.0,2,10.0,5.0,1,15.55,576,114,1,57,1
6,0,52.0,204,87000.0,10.0,2,10.0,5.0,1,16.07,168,103,1,116,1
9,0,52.0,204,87000.0,2.0,2,10.0,10.0,0,0.0,504,108,1,70,0
0,0,52.0,204,87000.0,0.0,1,0.0,4.0,2,0.0,576,114,1,70,0
7,2,38.0,947,76000.0,2.0,1,10.0,7.0,0,23.03,0,63,1,99,1
5,2,38.0,947,76000.0,10.0,0,10.0,7.0,1,12.73,168,38,1,87,1
7,2,38.0,947,76000.0,2.0,1,10.0,7.0,0,16.67,408,49,1,90,1
3,2,38.0,947,76000.0,5.0,3,20.0,10.0,0,0.0,504,53,1,70,0
2,2,38.0,947,76000.0,3.0,2,7.0,7.0,0,0.0,576,114,1,114,1
8,2,73.0,1400,87000.0,5.0,2,5.0,5.0,1,0.0,168,115,1,70,0
5,2,73.0,1400,87000.0,10.0,0,10.0,7.0,1,0.0,336,72,1,119,1
9,2,73.0,1400,87000.0,2.0,2,10.0,10.0,0,14.81,408,119,1,119,1
4,2,73.0,1400,87000.0,5.0,1,5.0,7.0,1,22.61,576,27,1,27,1
4,2,55.0,953,76000.0,5.0,1,5.0,7.0,1,23.86,0,10,1,78,1
